Timestamp | Soil_Moisture(%) | Humidity(%) | Temperature(°C) | Light(%)
010218 | 4.51 | 51.99 | 21.94 | 948.00
010228 | 6.87 | 50.27 | 23.16 | 953.00
010238 | 5.53 | 49.98 | 21.77 | 738.00
010248 | 6.30 | 50.89 | 20.31 | 813.00
010258 | 6.99 | 47.78 | 21.46 | 922.00
010308 | 4.91 | 47.77 | 20.22 | 847.00
010318 | 1.87 | 48.27 | 21.79 | 902.00
010328 | 3.35 | 51.38 | 22.53 | 884.00
010338 | 4.66 | 52.45 | 22.30 | 728.00
010348 | 6.12 | 51.79 | 23.11 | 797.00
010358 | 6.91 | 47.71 | 21.45 | 740.00
010408 | 6.21 | 49.16 | 23.39 | 740.00
010418 | 3.66 | 48.35 | 22.60 | 793.00
010428 | 0.49 | 53.23 | 20.39 | 866.00
010438 | 0.00 | 45.16 | 22.07 | 706.00
010448 | 0.00 | 51.27 | 20.78 | 938.00
010458 | 0.39 | 45.60 | 20.42 | 922.00
010508 | 0.00 | 52.97 | 22.67 | 769.00
010518 | 1.30 | 53.58 | 21.32 | 998.00
010528 | 1.20 | 53.02 | 22.19 | 729.00
010538 | 2.47 | 53.79 | 22.91 | 926.00
010548 | 0.00 | 45.65 | 22.55 | 879.00
010558 | 0.00 | 47.64 | 22.42 | 885.00
010608 | 0.00 | 48.47 | 23.81 | 748.00
010618 | 0.00 | 54.06 | 21.85 | 749.00
010628 | 2.48 | 50.51 | 21.79 | 702.00
010638 | 4.56 | 46.82 | 22.31 | 822.00
010648 | 6.85 | 50.50 | 23.25 | 854.00
010658 | 3.57 | 52.00 | 23.85 | 982.00
010708 | 1.55 | 48.39 | 20.89 | 729.00
010718 | 0.88 | 52.11 | 22.89 | 826.00
010728 | 0.57 | 46.41 | 20.10 | 737.00
010738 | 1.89 | 52.66 | 22.98 | 898.00
010748 | 2.95 | 53.41 | 21.85 | 783.00
010758 | 1.02 | 48.69 | 21.38 | 713.00
010808 | 0.00 | 51.96 | 20.21 | 803.00
010818 | 0.00 | 53.37 | 20.83 | 970.00
010828 | 0.00 | 53.93 | 22.97 | 932.00
010838 | 0.35 | 52.04 | 22.72 | 789.00
010848 | 0.00 | 53.94 | 20.79 | 962.00
010858 | 0.00 | 48.65 | 20.81 | 843.00
010908 | 2.16 | 49.60 | 20.03 | 883.00
010918 | 0.00 | 49.85 | 23.27 | 863.00
010928 | 0.00 | 51.68 | 23.06 | 896.00
010938 | 0.00 | 54.49 | 22.94 | 749.00
010948 | 2.04 | 50.53 | 21.02 | 851.00
010958 | 4.19 | 45.08 | 20.13 | 740.00
011008 | 2.64 | 48.26 | 20.78 | 888.00
011018 | 2.71 | 45.58 | 21.47 | 786.00
011028 | 3.37 | 50.12 | 21.01 | 821.00
011038 | 3.26 | 48.45 | 20.86 | 739.00
011048 | 5.07 | 45.32 | 22.76 | 897.00
011058 | 4.66 | 50.41 | 21.30 | 851.00
011108 | 3.01 | 45.31 | 20.82 | 876.00
011118 | 5.12 | 49.97 | 23.91 | 727.00
011128 | 7.25 | 49.21 | 21.48 | 844.00
011138 | 9.69 | 53.72 | 23.60 | 895.00
011148 | 11.05 | 46.63 | 20.95 | 836.00
011158 | 13.50 | 50.06 | 22.66 | 827.00
011208 | 13.72 | 52.29 | 21.92 | 833.00
011218 | 15.25 | 54.69 | 22.79 | 948.00
011228 | 12.40 | 45.82 | 23.59 | 708.00
011238 | 14.71 | 50.35 | 23.67 | 926.00
011248 | 15.19 | 50.09 | 22.65 | 715.00
011258 | 14.16 | 52.71 | 21.81 | 786.00
011308 | 11.68 | 50.60 | 23.32 | 961.00
011318 | 10.25 | 53.03 | 22.79 | 829.00
011328 | 8.82 | 54.45 | 23.97 | 888.00
011338 | 11.31 | 49.02 | 22.70 | 734.00
011348 | 9.90 | 54.54 | 21.04 | 875.00
011358 | 6.52 | 45.72 | 22.59 | 752.00
011408 | 4.58 | 52.68 | 23.91 | 797.00
011418 | 3.24 | 54.27 | 20.25 | 770.00
011428 | 3.66 | 54.99 | 23.45 | 796.00
011438 | 3.60 | 45.47 | 21.77 | 912.00
011448 | 4.78 | 45.09 | 21.48 | 865.00
011458 | 5.23 | 46.73 | 23.08 | 880.00
011508 | 3.05 | 53.54 | 20.82 | 931.00
011518 | 5.18 | 51.64 | 21.63 | 718.00
011528 | 2.43 | 46.78 | 21.52 | 804.00
011538 | 0.05 | 45.59 | 23.55 | 756.00
011548 | 0.00 | 51.69 | 23.55 | 961.00
011558 | 1.25 | 52.48 | 23.62 | 763.00
011608 | 1.24 | 54.57 | 21.85 | 911.00
011618 | 2.08 | 46.80 | 20.30 | 901.00
011628 | 3.45 | 48.75 | 20.82 | 739.00
011638 | 0.84 | 54.19 | 21.10 | 892.00
011648 | 2.30 | 46.78 | 22.71 | 909.00
011658 | 0.61 | 46.39 | 21.19 | 880.00
011708 | 0.00 | 50.69 | 20.93 | 945.00
011718 | 0.00 | 54.67 | 23.52 | 805.00
011728 | 0.00 | 51.72 | 21.29 | 858.00
011738 | 0.00 | 47.81 | 22.47 | 738.00
011748 | 1.39 | 45.98 | 23.29 | 806.00
011758 | 0.00 | 46.05 | 22.35 | 977.00
011808 | 0.00 | 50.63 | 21.34 | 963.00
011818 | 0.26 | 45.09 | 22.47 | 809.00
011828 | 1.24 | 49.11 | 21.27 | 796.00
011838 | 0.00 | 51.76 | 21.66 | 763.00
011848 | 0.00 | 52.24 | 23.24 | 928.00
011858 | 1.59 | 53.42 | 22.50 | 936.00
011908 | 0.00 | 53.24 | 21.37 | 730.00
011918 | 0.00 | 54.05 | 21.68 | 810.00
011928 | 0.15 | 48.77 | 23.21 | 712.00
011938 | 1.13 | 52.23 | 20.18 | 736.00
011948 | 0.00 | 51.00 | 21.63 | 915.00
011958 | 0.00 | 47.23 | 23.31 | 996.00
012008 | 2.41 | 48.24 | 21.98 | 988.00
012018 | 2.10 | 53.75 | 21.23 | 879.00
012028 | 3.36 | 46.39 | 23.03 | 904.00
012038 | 5.75 | 50.66 | 21.15 | 770.00
012048 | 4.56 | 53.31 | 22.66 | 920.00
012058 | 3.76 | 51.51 | 22.23 | 861.00
012108 | 3.81 | 51.33 | 20.91 | 950.00
012118 | 5.18 | 52.76 | 22.89 | 734.00
012128 | 4.35 | 45.23 | 21.79 | 977.00
012138 | 1.78 | 49.39 | 20.47 | 914.00
012148 | 1.82 | 47.78 | 22.83 | 948.00
012158 | 3.82 | 54.17 | 22.34 | 728.00
012208 | 2.59 | 50.08 | 20.88 | 858.00
012218 | 2.35 | 51.51 | 23.16 | 733.00
012228 | 0.49 | 49.74 | 20.71 | 910.00
012238 | 0.00 | 53.61 | 22.15 | 886.00
012248 | 0.15 | 45.58 | 22.37 | 725.00
012258 | 0.00 | 47.22 | 22.44 | 767.00
012308 | 0.00 | 49.89 | 20.74 | 782.00
012318 | 1.47 | 45.08 | 21.86 | 782.00
012328 | 2.39 | 48.87 | 21.54 | 917.00
012338 | 0.00 | 53.65 | 20.98 | 789.00
012348 | 0.00 | 52.66 | 20.21 | 820.00
012358 | 0.46 | 48.42 | 21.97 | 891.00
012408 | 0.05 | 49.82 | 22.72 | 739.00
012418 | 0.00 | 49.99 | 21.36 | 839.00
012428 | 1.47 | 48.47 | 20.29 | 974.00
012438 | 3.12 | 48.47 | 20.53 | 765.00
012448 | 5.12 | 49.35 | 20.15 | 862.00
012458 | 7.17 | 54.34 | 21.13 | 721.00
012508 | 7.58 | 54.39 | 21.83 | 722.00
012518 | 4.78 | 49.75 | 20.13 | 759.00
012528 | 1.60 | 49.88 | 20.47 | 829.00
012538 | 0.15 | 53.63 | 21.74 | 738.00
012548 | 0.00 | 52.46 | 23.21 | 897.00
012558 | 0.62 | 54.78 | 23.11 | 716.00
012608 | 0.00 | 53.06 | 20.79 | 831.00
012618 | 1.23 | 51.79 | 23.03 | 753.00
012628 | 2.28 | 50.59 | 21.54 | 771.00
012638 | 1.73 | 53.90 | 20.51 | 902.00
012648 | 1.70 | 50.44 | 20.54 | 992.00
012658 | 1.94 | 49.40 | 23.06 | 877.00
012708 | 0.00 | 50.01 | 23.03 | 803.00
012718 | 0.00 | 53.97 | 22.53 | 947.00
012728 | 0.76 | 54.08 | 22.63 | 848.00
012738 | 0.00 | 50.63 | 21.07 | 914.00
012748 | 0.00 | 49.97 | 22.47 | 975.00
012758 | 0.00 | 51.11 | 20.03 | 853.00
012808 | 0.00 | 47.70 | 20.37 | 989.00
012818 | 1.21 | 49.75 | 23.52 | 744.00
012828 | 3.56 | 52.86 | 20.75 | 792.00
012838 | 2.94 | 50.21 | 23.38 | 748.00
012848 | 1.99 | 53.56 | 23.71 | 995.00
012858 | 0.07 | 49.66 | 21.48 | 930.00
012908 | 0.00 | 52.44 | 23.70 | 804.00
012918 | 0.77 | 49.87 | 20.70 | 729.00
012928 | 0.00 | 46.65 | 23.57 | 778.00
012938 | 1.52 | 50.05 | 20.37 | 738.00
012948 | 0.00 | 53.57 | 22.83 | 822.00
012958 | 1.31 | 47.26 | 20.69 | 827.00
013008 | 1.70 | 45.87 | 22.74 | 874.00
013018 | 0.76 | 50.89 | 20.89 | 782.00
013028 | 0.03 | 54.65 | 20.87 | 745.00
013038 | 0.57 | 51.36 | 23.31 | 987.00
013048 | 2.80 | 51.10 | 23.02 | 771.00
013058 | 5.23 | 50.04 | 21.65 | 711.00
013108 | 5.80 | 52.62 | 22.91 | 908.00
013118 | 6.42 | 46.76 | 22.81 | 856.00
013128 | 6.15 | 46.49 | 20.09 | 952.00
013138 | 6.65 | 50.29 | 21.98 | 801.00
013148 | 6.79 | 46.18 | 20.46 | 780.00
013158 | 6.91 | 52.79 | 20.03 | 878.00
013208 | 7.16 | 52.62 | 23.49 | 961.00
013218 | 5.85 | 52.14 | 20.78 | 760.00
013228 | 3.63 | 45.11 | 21.42 | 986.00
013238 | 5.92 | 54.25 | 20.33 | 981.00
013248 | 3.57 | 54.40 | 20.74 | 958.00
013258 | 5.05 | 53.37 | 22.31 | 881.00
013308 | 4.29 | 52.12 | 22.55 | 724.00
013318 | 3.96 | 50.62 | 20.29 | 891.00
013328 | 4.69 | 47.63 | 22.85 | 708.00
013338 | 3.55 | 45.61 | 22.79 | 877.00
013348 | 4.42 | 48.96 | 22.27 | 958.00
013358 | 1.35 | 50.58 | 23.83 | 911.00
013408 | 0.00 | 54.06 | 22.67 | 795.00
013418 | 0.00 | 50.88 | 21.32 | 858.00
013428 | 1.41 | 50.59 | 23.65 | 847.00
013438 | 0.09 | 47.37 | 21.47 | 747.00
013448 | 0.82 | 53.86 | 23.65 | 797.00
013458 | 0.87 | 48.39 | 23.76 | 931.00
013508 | 1.60 | 49.26 | 23.14 | 833.00
013518 | 1.79 | 48.21 | 22.50 | 810.00
013528 | 1.58 | 54.91 | 23.07 | 770.00
013538 | 2.17 | 52.87 | 23.88 | 863.00
013548 | 0.45 | 45.71 | 20.59 | 959.00
013558 | 2.93 | 48.23 | 20.64 | 791.00
013608 | 4.55 | 50.20 | 20.40 | 999.00
013618 | 6.29 | 50.97 | 22.11 | 750.00
013628 | 7.92 | 45.84 | 20.32 | 727.00
013638 | 5.12 | 45.15 | 20.45 | 739.00
013648 | 4.93 | 48.23 | 20.02 | 755.00
013658 | 4.64 | 51.53 | 23.26 | 863.00
013708 | 1.34 | 49.64 | 21.01 | 734.00
013718 | 0.75 | 45.96 | 20.81 | 887.00
013728 | 0.00 | 46.44 | 20.32 | 893.00
013738 | 0.25 | 48.91 | 21.47 | 723.00
013748 | 0.00 | 53.64 | 22.65 | 800.00
013758 | 0.00 | 51.17 | 20.47 | 921.00
013808 | 0.00 | 54.41 | 20.16 | 946.00
013818 | 2.17 | 45.76 | 23.93 | 731.00
013828 | 1.07 | 49.30 | 23.43 | 822.00
013838 | 0.00 | 45.21 | 22.11 | 902.00
013848 | 0.23 | 51.78 | 20.71 | 954.00
013858 | 0.00 | 53.38 | 21.59 | 743.00
013908 | 0.00 | 47.88 | 21.59 | 735.00
013918 | 0.59 | 53.74 | 22.43 | 944.00
013928 | 0.00 | 45.61 | 23.73 | 968.00
013938 | 0.00 | 53.04 | 21.14 | 825.00
013948 | 0.00 | 46.16 | 22.53 | 741.00
013958 | 2.37 | 50.14 | 21.24 | 957.00
014008 | 0.00 | 53.53 | 22.87 | 981.00
014018 | 0.00 | 51.38 | 23.14 | 762.00
014028 | 2.30 | 48.74 | 21.86 | 781.00
014038 | 3.87 | 53.66 | 23.92 | 911.00
014048 | 1.18 | 51.51 | 23.64 | 752.00
014058 | 2.93 | 46.61 | 23.53 | 967.00
014108 | 3.03 | 49.97 | 20.39 | 771.00
014118 | 2.02 | 51.11 | 23.54 | 867.00
014128 | 0.00 | 50.07 | 23.68 | 844.00
014138 | 0.00 | 49.97 | 20.85 | 923.00
014148 | 0.94 | 52.41 | 21.84 | 827.00
014158 | 0.00 | 52.62 | 20.15 | 705.00
014208 | 0.17 | 48.50 | 20.05 | 982.00
014218 | 0.00 | 48.49 | 21.75 | 932.00
014228 | 0.00 | 49.68 | 21.59 | 995.00
014238 | 1.96 | 49.34 | 21.27 | 995.00
014248 | 2.57 | 54.36 | 22.76 | 774.00
014258 | 2.04 | 51.29 | 20.82 | 800.00
014308 | 2.55 | 48.32 | 21.95 | 879.00
014318 | 0.51 | 47.71 | 21.04 | 829.00
014328 | 1.86 | 54.82 | 20.87 | 976.00
014338 | 3.60 | 51.19 | 23.53 | 812.00
014348 | 4.28 | 47.38 | 22.79 | 936.00
014358 | 1.45 | 50.58 | 20.14 | 807.00
014408 | 3.39 | 47.01 | 20.29 | 901.00
014418 | 2.04 | 47.50 | 22.44 | 944.00
014428 | 0.00 | 54.42 | 20.41 | 733.00
014438 | 2.24 | 50.15 | 20.25 | 834.00
014448 | 1.56 | 46.97 | 23.91 | 963.00
014458 | 0.67 | 53.92 | 23.98 | 898.00
014508 | 0.00 | 53.64 | 20.63 | 911.00
014518 | 1.17 | 51.45 | 21.89 | 780.00
014528 | 0.00 | 50.50 | 21.50 | 749.00
014538 | 1.90 | 47.53 | 22.75 | 739.00
014548 | 0.03 | 45.23 | 20.51 | 905.00
014558 | 0.00 | 48.21 | 20.24 | 752.00
014608 | 0.00 | 45.04 | 20.92 | 771.00
014618 | 0.00 | 50.93 | 21.57 | 812.00
014628 | 1.35 | 54.96 | 22.72 | 886.00
014638 | 0.00 | 54.47 | 22.98 | 825.00
014648 | 1.94 | 48.14 | 20.75 | 915.00
014658 | 3.58 | 49.86 | 21.70 | 996.00
014708 | 2.77 | 49.60 | 22.74 | 936.00
014718 | 4.89 | 46.65 | 22.04 | 804.00
014728 | 7.36 | 47.15 | 21.31 | 824.00
014738 | 6.26 | 52.86 | 22.68 | 964.00
014748 | 4.76 | 46.80 | 23.47 | 806.00
014758 | 2.65 | 50.63 | 22.97 | 712.00
014808 | 0.00 | 54.63 | 23.44 | 903.00
014818 | 0.00 | 48.02 | 20.15 | 948.00
014828 | 0.00 | 47.86 | 23.95 | 874.00
014838 | 1.70 | 47.58 | 21.77 | 723.00
014848 | 4.20 | 45.70 | 21.88 | 923.00
014858 | 2.62 | 53.82 | 23.10 | 819.00
014908 | 0.00 | 47.83 | 23.47 | 736.00
014918 | 0.00 | 50.44 | 20.87 | 910.00
014928 | 0.00 | 46.87 | 20.47 | 891.00
014938 | 0.00 | 48.21 | 23.06 | 929.00
014948 | 2.09 | 50.35 | 22.98 | 729.00
014958 | 2.86 | 50.14 | 20.71 | 740.00
015008 | 4.63 | 50.64 | 22.13 | 756.00
015018 | 6.27 | 49.86 | 23.39 | 817.00
015028 | 3.90 | 53.90 | 20.33 | 730.00
015038 | 3.99 | 47.12 | 22.96 | 783.00
015048 | 2.66 | 46.58 | 23.50 | 940.00
015058 | 2.85 | 50.64 | 21.64 | 831.00
015108 | 3.92 | 51.99 | 20.84 | 837.00
015118 | 0.58 | 48.79 | 20.94 | 911.00
015128 | 2.96 | 47.46 | 21.67 | 770.00
015138 | 3.40 | 46.79 | 20.43 | 761.00
015148 | 5.42 | 52.45 | 23.57 | 730.00
015158 | 2.92 | 48.23 | 22.37 | 801.00
015208 | 3.56 | 48.68 | 21.95 | 796.00
015218 | 1.48 | 48.92 | 20.99 | 999.00
015228 | 2.53 | 49.82 | 20.80 | 774.00
015238 | 4.57 | 52.82 | 23.24 | 985.00
015248 | 6.25 | 50.04 | 21.30 | 888.00
015258 | 3.85 | 47.90 | 22.18 | 767.00
015308 | 5.00 | 50.62 | 23.46 | 844.00
015318 | 6.13 | 54.10 | 23.83 | 767.00
015328 | 3.14 | 51.83 | 23.72 | 823.00
015338 | 2.70 | 54.33 | 21.06 | 888.00
015348 | 0.00 | 53.23 | 22.61 | 818.00
015358 | 0.51 | 51.63 | 21.31 | 937.00
015408 | 0.00 | 51.12 | 22.12 | 951.00
015418 | 0.00 | 54.47 | 21.83 | 758.00
015428 | 0.00 | 53.09 | 20.49 | 961.00
015438 | 0.00 | 54.45 | 20.12 | 849.00
015448 | 0.00 | 50.12 | 22.65 | 770.00
015458 | 2.09 | 54.06 | 23.31 | 792.00
015508 | 0.00 | 48.90 | 22.26 | 743.00
015518 | 1.28 | 53.47 | 23.14 | 920.00
015528 | 0.00 | 45.59 | 22.39 | 842.00
015538 | 0.00 | 54.80 | 20.48 | 829.00
015548 | 0.00 | 47.72 | 23.36 | 812.00
015558 | 1.93 | 46.67 | 23.29 | 894.00
015608 | 0.03 | 47.35 | 20.81 | 970.00
015618 | 0.76 | 45.35 | 20.92 | 933.00
015628 | 0.00 | 54.91 | 21.23 | 994.00
015638 | 0.00 | 47.35 | 23.43 | 915.00
015648 | 0.00 | 54.21 | 20.49 | 700.00
015658 | 1.28 | 49.47 | 20.55 | 721.00
015708 | 0.00 | 50.01 | 23.99 | 769.00
015718 | 2.32 | 51.95 | 23.47 | 739.00
015728 | 3.38 | 47.77 | 22.58 | 724.00
015738 | 4.24 | 49.69 | 23.11 | 962.00
015748 | 5.86 | 51.30 | 22.92 | 876.00
015758 | 3.86 | 50.56 | 23.91 | 768.00
015808 | 2.20 | 48.03 | 21.57 | 827.00
015818 | 0.00 | 53.61 | 20.91 | 878.00
015828 | 2.10 | 49.56 | 23.73 | 749.00
015838 | 1.35 | 47.88 | 20.26 | 758.00
015848 | 0.00 | 49.86 | 22.48 | 707.00
015858 | 0.00 | 53.80 | 21.23 | 903.00
015908 | 0.00 | 46.49 | 22.10 | 762.00
015918 | 0.00 | 46.64 | 23.53 | 760.00
015928 | 0.78 | 46.22 | 22.42 | 970.00
015938 | 2.79 | 49.04 | 22.00 | 785.00
015948 | 1.62 | 54.43 | 21.07 | 971.00
015958 | 1.41 | 48.72 | 21.35 | 714.00
020008 | 1.48 | 52.00 | 21.92 | 704.00
020018 | 0.00 | 46.82 | 21.18 | 752.00
020028 | 0.00 | 51.61 | 23.00 | 999.00
020038 | 0.00 | 51.29 | 21.30 | 841.00
020048 | 0.48 | 52.45 | 21.98 | 813.00
020058 | 0.00 | 51.82 | 22.10 | 800.00
020108 | 0.00 | 51.74 | 21.01 | 873.00
020118 | 0.00 | 46.82 | 23.65 | 792.00
020128 | 2.35 | 51.44 | 22.70 | 864.00
020138 | 3.58 | 45.26 | 23.97 | 815.00
020148 | 2.08 | 47.52 | 22.07 | 761.00
020158 | 1.58 | 45.90 | 23.84 | 916.00
020208 | 0.00 | 47.51 | 22.19 | 910.00
020218 | 0.00 | 53.22 | 22.76 | 927.00
020228 | 1.26 | 45.21 | 22.60 | 984.00
020238 | 1.96 | 51.47 | 21.35 | 949.00
020248 | 2.69 | 50.68 | 22.47 | 940.00
020258 | 0.00 | 50.08 | 20.91 | 730.00
020308 | 0.00 | 51.30 | 20.75 | 783.00
020318 | 0.00 | 51.37 | 22.31 | 783.00
020328 | 0.40 | 48.43 | 20.45 | 955.00
020338 | 0.00 | 54.63 | 22.63 | 812.00
020348 | 0.00 | 53.11 | 22.55 | 924.00
020358 | 0.75 | 53.79 | 22.32 | 786.00
020408 | 0.00 | 47.50 | 21.92 | 733.00
020418 | 1.96 | 52.69 | 23.05 | 926.00
020428 | 0.62 | 52.05 | 22.61 | 785.00
020438 | 0.00 | 46.79 | 20.79 | 745.00
020448 | 0.51 | 46.77 | 20.45 | 762.00
020458 | 1.74 | 49.41 | 23.81 | 825.00
020508 | 0.00 | 52.33 | 21.59 | 864.00
020518 | 0.00 | 48.66 | 23.16 | 741.00
020528 | 0.00 | 47.76 | 23.03 | 864.00
020538 | 0.00 | 49.02 | 21.75 | 702.00
020548 | 2.08 | 47.83 | 21.92 | 750.00
020558 | 0.76 | 50.66 | 22.95 | 751.00
020608 | 0.76 | 51.20 | 20.66 | 700.00
020618 | 0.00 | 47.14 | 23.86 | 895.00
020628 | 0.00 | 46.96 | 21.45 | 974.00
020638 | 1.42 | 47.56 | 22.41 | 971.00
020648 | 2.40 | 52.25 | 22.06 | 962.00
020658 | 0.00 | 53.50 | 21.69 | 736.00
020708 | 1.88 | 48.57 | 20.12 | 936.00
020718 | 0.00 | 54.21 | 20.84 | 740.00
020728 | 0.44 | 52.20 | 21.26 | 817.00
020738 | 0.21 | 48.41 | 23.59 | 993.00
020748 | 2.49 | 52.14 | 21.07 | 939.00
020758 | 0.16 | 48.17 | 20.22 | 939.00
020808 | 0.00 | 51.72 | 22.59 | 814.00
020818 | 0.47 | 47.19 | 21.19 | 749.00
020828 | 0.00 | 51.72 | 23.36 | 915.00
020838 | 2.37 | 49.61 | 22.79 | 789.00
020848 | 0.00 | 48.97 | 22.68 | 931.00
020858 | 0.00 | 50.45 | 21.84 | 978.00
020908 | 0.00 | 46.53 | 22.02 | 815.00
020918 | 0.00 | 49.66 | 21.88 | 748.00
020928 | 0.00 | 46.38 | 22.45 | 824.00
020938 | 0.00 | 46.80 | 23.44 | 892.00
020948 | 0.06 | 50.49 | 23.33 | 782.00
020958 | 0.26 | 47.48 | 22.23 | 897.00
021008 | 0.74 | 51.26 | 22.63 | 787.00
021018 | 2.41 | 46.86 | 21.23 | 861.00
021028 | 4.77 | 49.30 | 21.64 | 972.00
021038 | 4.14 | 54.51 | 23.65 | 788.00
021048 | 1.59 | 48.88 | 21.53 | 895.00
021058 | 0.00 | 53.86 | 23.19 | 733.00
021108 | 2.35 | 46.59 | 20.80 | 788.00
021118 | 4.20 | 51.54 | 22.31 | 942.00
021128 | 6.06 | 51.39 | 22.85 | 903.00
021138 | 5.35 | 46.71 | 22.25 | 843.00
021148 | 2.69 | 49.74 | 21.91 | 734.00
021158 | 0.00 | 50.76 | 20.25 | 879.00
021208 | 0.00 | 52.26 | 22.70 | 805.00
021218 | 0.00 | 45.86 | 22.66 | 941.00
021228 | 0.63 | 52.07 | 23.92 | 853.00
021238 | 0.00 | 49.92 | 20.36 | 809.00
021248 | 0.00 | 54.07 | 22.31 | 943.00
021258 | 0.00 | 51.19 | 23.66 | 837.00
021308 | 0.89 | 50.58 | 22.64 | 806.00
021318 | 0.00 | 50.61 | 22.41 | 725.00
021328 | 0.00 | 46.68 | 22.58 | 747.00
021338 | 2.43 | 53.48 | 23.21 | 830.00
021348 | 3.55 | 47.31 | 22.77 | 905.00
021358 | 4.48 | 45.73 | 20.88 | 766.00
021408 | 1.41 | 54.19 | 22.14 | 916.00
021418 | 0.00 | 48.19 | 20.33 | 781.00
021428 | 1.57 | 48.15 | 20.85 | 863.00
021438 | 0.00 | 54.14 | 21.79 | 921.00
021448 | 0.44 | 51.50 | 22.40 | 775.00
021458 | 0.71 | 50.80 | 20.49 | 875.00
021508 | 0.00 | 54.88 | 22.24 | 930.00
021518 | 1.49 | 51.72 | 23.05 | 730.00
021528 | 0.00 | 45.47 | 21.11 | 962.00
021538 | 1.82 | 47.96 | 22.84 | 701.00
021548 | 3.66 | 45.29 | 23.00 | 837.00
021558 | 5.01 | 49.20 | 21.82 | 776.00
021608 | 3.94 | 51.69 | 21.80 | 950.00
021618 | 3.25 | 47.74 | 23.69 | 834.00
021628 | 0.87 | 51.04 | 20.63 | 922.00
021638 | 0.00 | 46.32 | 21.69 | 775.00
021648 | 0.00 | 54.86 | 20.82 | 981.00
021658 | 0.12 | 45.18 | 23.78 | 769.00
021708 | 0.00 | 45.26 | 22.01 | 722.00
021718 | 0.00 | 51.18 | 21.75 | 732.00
021728 | 1.21 | 49.80 | 23.73 | 785.00
021738 | 2.52 | 46.38 | 20.42 | 931.00
021748 | 0.60 | 49.81 | 22.15 | 986.00
021758 | 1.52 | 51.13 | 21.45 | 744.00
021808 | 0.00 | 50.67 | 21.50 | 838.00
021818 | 0.00 | 45.66 | 20.97 | 790.00
021828 | 0.00 | 47.59 | 23.64 | 980.00
021838 | 1.48 | 48.72 | 22.24 | 712.00
021848 | 0.00 | 47.69 | 23.33 | 847.00
021858 | 0.00 | 45.49 | 22.11 | 785.00
021908 | 0.00 | 46.37 | 20.71 | 727.00
021918 | 0.00 | 52.04 | 21.28 | 883.00
021928 | 0.00 | 54.50 | 21.55 | 715.00
021938 | 1.81 | 47.94 | 20.80 | 995.00
021948 | 1.45 | 49.01 | 20.09 | 931.00
021958 | 0.00 | 54.00 | 22.04 | 809.00
022008 | 0.00 | 54.31 | 22.94 | 739.00
022018 | 0.00 | 50.10 | 21.26 | 987.00
022028 | 0.87 | 49.53 | 21.05 | 718.00
022038 | 0.00 | 49.00 | 22.82 | 912.00
022048 | 2.28 | 49.58 | 23.68 | 714.00
022058 | 3.32 | 53.00 | 21.69 | 717.00
022108 | 3.25 | 45.50 | 21.64 | 954.00
022118 | 2.58 | 48.84 | 20.05 | 908.00
022128 | 3.41 | 48.49 | 20.12 | 703.00
022138 | 4.51 | 45.18 | 21.47 | 968.00
022148 | 3.27 | 45.38 | 20.71 | 835.00
022158 | 0.77 | 51.78 | 21.95 | 786.00
022208 | 0.00 | 50.89 | 22.88 | 935.00
022218 | 0.60 | 47.49 | 23.01 | 904.00
022228 | 0.00 | 53.54 | 21.95 | 921.00
022238 | 0.00 | 50.08 | 22.08 | 705.00
022248 | 0.03 | 48.27 | 20.80 | 888.00
022258 | 0.00 | 45.40 | 21.70 | 904.00
022308 | 0.00 | 46.48 | 21.00 | 821.00
022318 | 1.98 | 51.59 | 23.01 | 732.00
022328 | 3.86 | 54.69 | 20.99 | 966.00
022338 | 1.56 | 48.53 | 21.33 | 872.00
022348 | 1.25 | 51.64 | 21.94 | 861.00
022358 | 2.84 | 50.52 | 20.94 | 754.00
022408 | 0.54 | 50.65 | 22.53 | 880.00
022418 | 1.89 | 45.10 | 21.42 | 841.00
022428 | 3.10 | 53.85 | 20.13 | 984.00
022438 | 0.16 | 50.94 | 20.90 | 939.00
022448 | 0.49 | 47.55 | 21.13 | 782.00
022458 | 0.00 | 50.48 | 21.47 | 803.00
022508 | 2.31 | 45.20 | 21.92 | 908.00
022518 | 3.02 | 54.00 | 22.92 | 773.00
022528 | 3.32 | 48.14 | 21.83 | 907.00
022538 | 5.43 | 45.16 | 22.41 | 766.00
022548 | 2.13 | 51.34 | 23.03 | 763.00
022558 | 3.54 | 46.71 | 20.73 | 765.00
022608 | 3.47 | 47.72 | 20.73 | 912.00
022618 | 0.02 | 46.88 | 22.15 | 863.00
022628 | 0.00 | 50.79 | 20.74 | 991.00
022638 | 2.32 | 45.66 | 23.41 | 772.00
022648 | 4.54 | 51.21 | 20.75 | 844.00
022658 | 6.57 | 46.30 | 23.75 | 925.00
022708 | 8.01 | 54.28 | 22.85 | 717.00
022718 | 7.54 | 53.63 | 22.08 | 969.00
022728 | 4.78 | 54.00 | 22.60 | 744.00
022738 | 4.69 | 52.87 | 21.69 | 770.00
022748 | 2.99 | 47.89 | 21.79 | 770.00
022758 | 0.36 | 51.24 | 22.68 | 794.00
022808 | 2.54 | 47.97 | 20.49 | 992.00
022818 | 0.00 | 50.23 | 23.58 | 875.00
